# reference form https://leetcode.com/discuss/general-discussion/522705/1000-LeetCode-Problems-within-a-Year
# data: 2020/3/8
#,,45.00%,38.20%,30.80%,,,,30.80%,
#,Title,Acc.,Diff.,Norm. Acc.,Avg. Acc.,Rel. Acc.,Points,Score,Premium
594,Longest Harmonious Subsequence,45.30%,Easy,36.59%,45.10%,15.50%,1,1.155,,
1302,Deepest Leaves Sum,83.40%,Medium,64.30%,38.20%,-42.24%,2,1.155,,
1315,Sum of Nodes with Even-Valued Grandparent,83.60%,Medium,64.31%,38.20%,-42.25%,2,1.155,,
720,Longest Word in Dictionary,47.10%,Easy,36.54%,45.10%,15.59%,1,1.156,,
836,Rectangle Overlap,48.50%,Easy,36.24%,45.10%,16.14%,1,1.161,,
1038,Binary Search Tree to Greater Sum Tree,79.30%,Medium,64.08%,38.20%,-41.87%,2,1.163,,
342,Power of Four,41.10%,Easy,36.08%,45.10%,16.42%,1,1.164,,
1083,Sales Analysis II,52.00%,Easy,36.12%,45.10%,16.36%,1,1.164,Sql,1
374,Guess Number Higher or Lower,41.50%,Easy,36.01%,45.10%,16.55%,1,1.165,,
1005,Maximize Sum Of Array After K Negations,50.80%,Easy,36.06%,45.10%,16.47%,1,1.165,,
205,Isomorphic Strings,39.00%,Easy,35.99%,45.10%,16.59%,1,1.166,,
366,Find Leaves of Binary Tree,69.30%,Medium,63.93%,38.20%,-41.64%,2,1.167,,1
1308,Running Total for Different Genders,83.00%,Medium,63.82%,38.20%,-41.45%,2,1.171,Sql,1
160,Intersection of Two Linked Lists,37.90%,Easy,35.55%,45.10%,17.39%,1,1.174,,
482,License Key Formatting,42.60%,Easy,35.53%,45.10%,17.43%,1,1.174,,
367,Valid Perfect Square,40.90%,Easy,35.52%,45.10%,17.45%,1,1.175,,
674,Longest Continuous Increasing Subsequence,45.30%,Easy,35.41%,45.10%,17.64%,1,1.176,,
572,Subtree of Another Tree,43.70%,Easy,35.31%,45.10%,17.83%,1,1.178,,
1176,Diet Plan Performance,52.60%,Easy,35.35%,45.10%,17.76%,1,1.178,,1
172,Factorial Trailing Zeroes,37.70%,Easy,35.18%,45.10%,18.07%,1,1.181,,
997,Find the Town Judge,49.80%,Easy,35.18%,45.10%,18.07%,1,1.181,,
196,Delete Duplicate Emails,38.00%,Easy,35.13%,45.10%,18.17%,1,1.182,Sql,
1228,Missing Number In Arithmetic Progression,53.10%,Easy,35.09%,45.10%,18.23%,1,1.182,,1
111,Minimum Depth of Binary Tree,36.60%,Easy,34.97%,45.10%,18.45%,1,1.184,,
844,Backspace String Compare,47.20%,Easy,34.82%,45.10%,18.72%,1,1.187,,
1056,Confusing Number,50.30%,Easy,34.81%,45.10%,18.74%,1,1.187,,1
459,Repeated Substring Pattern,41.50%,Easy,34.77%,45.10%,18.82%,1,1.188,,
1275,Find Winner on a Tic Tac Toe Game,53.30%,Easy,34.60%,45.10%,19.13%,1,1.191,,
234,Palindrome Linked List,38.00%,Easy,34.57%,45.10%,19.18%,1,1.192,,
14,Longest Common Prefix,34.70%,Easy,34.49%,45.10%,19.32%,1,1.193,,
197,Rising Temperature,37.20%,Easy,34.31%,45.10%,19.65%,1,1.197,Sql,
1271,Hexspeak,52.80%,Easy,34.16%,45.10%,19.93%,1,1.199,,1
203,Remove Linked List Elements,37.10%,Easy,34.12%,45.10%,20.00%,1,1.200,,
1243,Array Transformation,52.30%,Easy,34.07%,45.10%,20.09%,1,1.201,,1
744,Find Smallest Letter Greater Than Target,44.90%,Easy,33.99%,45.10%,20.24%,1,1.202,,
501,Find Mode in Binary Search Tree,41.10%,Easy,33.75%,45.10%,20.67%,1,1.207,,
219,Contains Duplicate II,36.80%,Easy,33.59%,45.10%,20.97%,1,1.210,,
276,Paint Fence,37.60%,Easy,33.55%,45.10%,21.03%,1,1.210,,1
1175,Prime Arrangements,50.70%,Easy,33.47%,45.10%,21.19%,1,1.212,,
28,Implement strStr(),33.80%,Easy,33.39%,45.10%,21.33%,1,1.213,,
443,String Compression,39.80%,Easy,33.30%,45.10%,21.49%,1,1.215,,
758,Bold Words in String,44.30%,Easy,33.18%,45.10%,21.71%,1,1.217,,1
763,Partition Labels,73.60%,Medium,62.41%,38.20%,-39.17%,2,1.217,,
671,Second Minimum Node In a Binary Tree,43.00%,Easy,33.16%,45.10%,21.75%,1,1.218,,
1042,Flower Planting With No Adjacent,48.20%,Easy,32.92%,45.10%,22.19%,1,1.222,,
441,Arranging Coins,39.30%,Easy,32.83%,45.10%,22.35%,1,1.223,,
994,Rotting Oranges,47.20%,Easy,32.62%,45.10%,22.73%,1,1.227,,
125,Valid Palindrome,34.20%,Easy,32.37%,45.10%,23.19%,1,1.232,,
190,Reverse Bits,35.10%,Easy,32.31%,45.10%,23.29%,1,1.233,,
619,Biggest Single Number,41.40%,Easy,32.32%,45.10%,23.28%,1,1.233,Sql,1
724,Find Pivot Index,42.90%,Easy,32.28%,45.10%,23.35%,1,1.233,,
1010,Pairs of Songs With Total Durations Divisible by 60,47.10%,Easy,32.29%,45.10%,23.34%,1,1.233,,
419,Battleships in a Board,68.00%,Medium,61.85%,38.20%,-38.28%,2,1.234,,
338,Counting Bits,66.80%,Medium,61.84%,38.20%,-38.26%,2,1.235,,
1018,Binary Prefix Divisible By 5,47.00%,Easy,32.07%,45.10%,23.74%,1,1.237,,
1154,Day of the Year,49.00%,Easy,32.07%,45.10%,23.73%,1,1.237,,
290,Word Pattern,36.30%,Easy,32.05%,45.10%,23.78%,1,1.238,,
645,Set Mismatch,41.50%,Easy,32.04%,45.10%,23.79%,1,1.238,,
797,All Paths From Source to Target,73.40%,Medium,61.71%,38.20%,-38.04%,2,1.239,,
597,Friend Requests I: Overall Acceptance Rate,40.70%,Easy,31.94%,45.10%,23.96%,1,1.240,Sql,1
69,Sqrt(x),32.90%,Easy,31.89%,45.10%,24.07%,1,1.241,,
819,Most Common Word,43.70%,Easy,31.69%,45.10%,24.43%,1,1.244,,
58,Length of Last Word,32.40%,Easy,31.55%,45.10%,24.68%,1,1.247,,
643,Maximum Average Subarray I,40.90%,Easy,31.47%,45.10%,24.83%,1,1.248,,
716,Max Stack,42.00%,Easy,31.50%,45.10%,24.77%,1,1.248,,1
925,Long Pressed Name,44.90%,Easy,31.33%,45.10%,25.08%,1,1.251,,
434,Number of Segments in a String,37.50%,Easy,31.13%,45.10%,25.44%,1,1.254,,
814,Binary Tree Pruning,73.20%,Medium,61.26%,38.20%,-37.32%,2,1.254,,
422,Valid Word Square,37.10%,Easy,30.91%,45.10%,25.85%,1,1.258,,1
734,Sentence Similarity,41.60%,Easy,30.83%,45.10%,25.98%,1,1.260,,1
195,Tenth Line,33.50%,Easy,30.64%,45.10%,26.34%,1,1.263,Shell,
1128,Number of Equivalent Domino Pairs,47.00%,Easy,30.46%,45.10%,26.67%,1,1.267,,
170,Two Sum III - Data structure design,32.70%,Easy,30.21%,45.10%,27.13%,1,1.271,,1
189,Rotate Array,33.00%,Easy,30.23%,45.10%,27.09%,1,1.271,,
747,Largest Number At Least Twice of Others,41.10%,Easy,30.14%,45.10%,27.24%,1,1.272,,
157,Read N Characters Given Read4,32.20%,Easy,29.90%,45.10%,27.69%,1,1.277,,1
849,Maximize Distance to Closest Person,42.20%,Easy,29.75%,45.10%,27.96%,1,1.280,,
1285,Find the Start and End Number of Continuous Ranges,79.30%,Medium,60.45%,38.20%,-36.01%,2,1.280,Sql,1
989,Add to Array-Form of Integer,44.10%,Easy,29.59%,45.10%,28.24%,1,1.282,,
1008,Construct Binary Search Tree from Preorder Traversal,75.10%,Medium,60.32%,38.20%,-35.79%,2,1.284,,
624,Maximum Distance in Arrays,38.50%,Easy,29.35%,45.10%,28.69%,1,1.287,,1
278,First Bad Version,33.00%,Easy,28.92%,45.10%,29.47%,1,1.295,,
1232,Check If It Is a Straight Line,47.00%,Easy,28.93%,45.10%,29.45%,1,1.295,,
596,Classes More Than 5 Students,37.30%,Easy,28.56%,45.10%,30.13%,1,1.301,Sql,
894,All Possible Full Binary Trees,72.90%,Medium,59.79%,38.20%,-34.93%,2,1.301,,
46,Permutations,60.40%,Medium,59.73%,38.20%,-34.83%,2,1.303,,
890,Find and Replace Pattern,72.80%,Medium,59.75%,38.20%,-34.87%,2,1.303,,
1360,Number of Days Between Two Dates,48.20%,Easy,28.25%,45.10%,30.69%,1,1.307,,
22,Generate Parentheses,59.90%,Medium,59.58%,38.20%,-34.59%,2,1.308,,
94,Binary Tree Inorder Traversal,60.90%,Medium,59.52%,38.20%,-34.50%,2,1.310,,
507,Perfect Number,35.30%,Easy,27.86%,45.10%,31.40%,1,1.314,,
950,Reveal Cards In Increasing Order,73.30%,Medium,59.37%,38.20%,-34.25%,2,1.315,,
168,Excel Sheet Column Title,30.20%,Easy,27.74%,45.10%,31.63%,1,1.316,,
204,Count Primes,30.60%,Easy,27.61%,45.10%,31.86%,1,1.319,,
176,Second Highest Salary,30.10%,Easy,27.52%,45.10%,32.02%,1,1.320,Sql,
604,Design Compressed String Iterator,36.30%,Easy,27.44%,45.10%,32.17%,1,1.322,,1
537,Complex Number Multiplication,66.70%,Medium,58.82%,38.20%,-33.37%,2,1.333,,
861,Score After Flipping Matrix,71.40%,Medium,58.77%,38.20%,-33.29%,2,1.334,,
1079,Letter Tile Possibilities,74.60%,Medium,58.77%,38.20%,-33.29%,2,1.334,,
1329,Sort the Matrix Diagonally,78.20%,Medium,58.71%,38.20%,-33.18%,2,1.336,,
280,Wiggle Sort,62.60%,Medium,58.49%,38.20%,-32.84%,2,1.343,,1
921,Minimum Add to Make Parentheses Valid,71.80%,Medium,58.29%,38.20%,-32.51%,2,1.350,,
680,Valid Palindrome II,35.80%,Easy,25.83%,45.10%,35.11%,1,1.351,,
475,Heaters,32.60%,Easy,25.63%,45.10%,35.46%,1,1.355,,
7,Reverse Integer,25.60%,Easy,25.50%,45.10%,35.71%,1,1.357,,
970,Powerful Integers,39.70%,Easy,25.47%,45.10%,35.75%,1,1.357,,
687,Longest Univalue Path,35.20%,Easy,25.12%,45.10%,36.39%,1,1.364,,
1077,Project Employees III,73.60%,Medium,57.80%,38.20%,-31.72%,2,1.366,Sql,1
1033,Moving Stones Until Consecutive,39.80%,Easy,24.65%,45.10%,37.25%,1,1.373,,
442,Find All Duplicates in an Array,64.00%,Medium,57.52%,38.20%,-31.26%,2,1.375,,
840,Magic Squares In Grid,36.70%,Easy,24.38%,45.10%,37.74%,1,1.377,,
408,Valid Word Abbreviation,30.10%,Easy,24.12%,45.10%,38.22%,1,1.382,,1
414,Third Maximum Number,30.00%,Easy,23.93%,45.10%,38.56%,1,1.386,,
362,Design Hit Counter,62.20%,Medium,56.89%,38.20%,-30.24%,2,1.395,,1
78,Subsets,58.00%,Medium,56.86%,38.20%,-30.19%,2,1.396,,
570,Managers with at Least 5 Direct Reports,65.10%,Medium,56.74%,38.20%,-30.00%,2,1.400,Sql,1
633,Sum of Square Numbers,32.40%,Easy,23.12%,45.10%,40.04%,1,1.400,,
1198,Find Smallest Common Element in All Rows,74.30%,Medium,56.73%,38.20%,-29.98%,2,1.400,,1
532,K-diff Pairs in an Array,30.90%,Easy,23.10%,45.10%,40.08%,1,1.401,,
406,Queue Reconstruction by Height,62.60%,Medium,56.65%,38.20%,-29.85%,2,1.403,,
370,Range Addition,62.00%,Medium,56.57%,38.20%,-29.73%,2,1.405,,1
605,Can Place Flowers,31.60%,Easy,22.73%,45.10%,40.75%,1,1.408,,
1347,Minimum Number of Steps to Make Two Strings Anagram,76.20%,Medium,56.44%,38.20%,-29.52%,2,1.410,,
193,Valid Phone Numbers,25.20%,Easy,22.37%,45.10%,41.40%,1,1.414,Shell,
429,N-ary Tree Level Order Traversal,62.60%,Medium,56.31%,38.20%,-29.30%,2,1.414,,
723,Candy Crush,66.90%,Medium,56.30%,38.20%,-29.28%,2,1.414,,1
1037,Valid Boomerang,37.60%,Easy,22.39%,45.10%,41.36%,1,1.414,,
581,Shortest Unsorted Continuous Subarray,30.70%,Easy,22.18%,45.10%,41.75%,1,1.418,,
686,Repeated String Match,32.00%,Easy,21.94%,45.10%,42.19%,1,1.422,,
949,Largest Time for Given Digits,35.70%,Easy,21.78%,45.10%,42.47%,1,1.425,,
941,Valid Mountain Array,35.50%,Easy,21.70%,45.10%,42.63%,1,1.426,,
364,Nested List Weight Sum II,61.20%,Medium,55.86%,38.20%,-28.58%,2,1.428,,1
1346,Check If N and Its Double Exist,41.10%,Easy,21.36%,45.10%,43.24%,1,1.432,,
260,Single Number III,59.50%,Medium,55.69%,38.20%,-28.30%,2,1.434,,
874,Walking Robot Simulation,34.10%,Easy,21.28%,45.10%,43.39%,1,1.434,,
1100,Find K-Length Substrings With No Repeated Characters,71.70%,Medium,55.57%,38.20%,-28.10%,2,1.438,,1
1305,All Elements in Two Binary Search Trees,74.70%,Medium,55.56%,38.20%,-28.09%,2,1.438,,
1364,Number of Trusted Contacts of a Customer  New,75.40%,Medium,55.39%,38.20%,-27.82%,2,1.444,Sql,1
914,X of a Kind in a Deck of Cards,34.00%,Easy,20.59%,45.10%,44.64%,1,1.446,,
750,Number Of Corner Rectangles,66.20%,Medium,55.20%,38.20%,-27.51%,2,1.450,,1
238,Product of Array Except Self,58.60%,Medium,55.11%,38.20%,-27.36%,2,1.453,,
885,Spiral Matrix III,67.70%,Medium,54.72%,38.20%,-26.73%,2,1.465,,
1104,Path In Zigzag Labelled Binary Tree,70.90%,Medium,54.71%,38.20%,-26.71%,2,1.466,,
1126,Active Businesses,71.20%,Medium,54.69%,38.20%,-26.68%,2,1.466,Sql,1
311,Sparse Matrix Multiplication,59.20%,Medium,54.64%,38.20%,-26.60%,2,1.468,,1
608,Tree Node,63.50%,Medium,54.58%,38.20%,-26.51%,2,1.470,Sql,1
1261,Find Elements in a Contaminated Binary Tree,72.90%,Medium,54.41%,38.20%,-26.22%,2,1.476,,
1161,Maximum Level Sum of a Binary Tree,71.40%,Medium,54.37%,38.20%,-26.17%,2,1.477,,
427,Construct Quad Tree,60.50%,Medium,54.24%,38.20%,-25.95%,2,1.481,,
1142,User Activity for the Past 30 Days II,34.90%,Easy,18.15%,45.10%,49.09%,1,1.491,Sql,1
347,Top K Frequent Elements,59.00%,Medium,53.91%,38.20%,-25.42%,2,1.492,,
1325,Delete Leaves With a Given Value,73.30%,Medium,53.87%,38.20%,-25.35%,2,1.493,,
979,Distribute Coins in Binary Tree,68.10%,Medium,53.74%,38.20%,-25.15%,2,1.497,,
702,Search in a Sorted Array of Unknown Size,63.90%,Medium,53.60%,38.20%,-24.93%,2,1.501,,1
12,Integer to Roman,53.60%,Medium,53.42%,38.20%,-24.63%,2,1.507,,
281,Zigzag Iterator,57.50%,Medium,53.38%,38.20%,-24.56%,2,1.509,,1
1045,Customers Who Bought All Products,68.40%,Medium,53.07%,38.20%,-24.07%,2,1.519,Sql,1
1314,Matrix Block Sum,72.30%,Medium,53.03%,38.20%,-23.99%,2,1.520,,
39,Combination Sum,53.40%,Medium,52.83%,38.20%,-23.67%,2,1.527,,
48,Rotate Image,53.50%,Medium,52.80%,38.20%,-23.62%,2,1.528,,
513,Find Bottom Left Tree Value,60.30%,Medium,52.78%,38.20%,-23.59%,2,1.528,,
791,Custom Sort String,64.40%,Medium,52.80%,38.20%,-23.62%,2,1.528,,
1111,Maximum Nesting Depth of Two Valid Parentheses Strings,69.00%,Medium,52.71%,38.20%,-23.47%,2,1.531,,
230,Kth Smallest Element in a BST,56.00%,Medium,52.63%,38.20%,-23.34%,2,1.533,,
484,Find Permutation,59.60%,Medium,52.50%,38.20%,-23.14%,2,1.537,,1
369,Plus One Linked List,57.70%,Medium,52.29%,38.20%,-22.80%,2,1.544,,1
451,Sort Characters By Frequency,58.90%,Medium,52.29%,38.20%,-22.79%,2,1.544,,
859,Buddy Strings,27.70%,Easy,15.10%,45.10%,54.64%,1,1.546,,
49,Group Anagrams,52.80%,Medium,52.08%,38.20%,-22.46%,2,1.551,,
515,Find Largest Value in Each Tree Row,59.50%,Medium,51.95%,38.20%,-22.24%,2,1.555,,
144,Binary Tree Preorder Traversal,54.00%,Medium,51.89%,38.20%,-22.15%,2,1.557,,
156,Binary Tree Upside Down,53.90%,Medium,51.61%,38.20%,-21.70%,2,1.566,,1
951,Flip Equivalent Binary Trees,65.50%,Medium,51.55%,38.20%,-21.61%,2,1.568,,
889,Construct Binary Tree from Preorder and Postorder Traversal,64.50%,Medium,51.46%,38.20%,-21.46%,2,1.571,,
216,Combination Sum III,54.60%,Medium,51.43%,38.20%,-21.41%,2,1.572,,
245,Shortest Word Distance III,54.90%,Medium,51.31%,38.20%,-21.21%,2,1.576,,1
739,Daily Temperatures,62.00%,Medium,51.16%,38.20%,-20.97%,2,1.581,,
1188,Design Bounded Blocking Queue,68.50%,Medium,51.08%,38.20%,-20.83%,2,1.583,Concurrency,1
413,Arithmetic Slices,57.10%,Medium,51.04%,38.20%,-20.78%,2,1.584,,
1204,Last Person to Fit in the Elevator,68.70%,Medium,51.04%,38.20%,-20.78%,2,1.584,Sql,1
77,Combinations,52.10%,Medium,50.97%,38.20%,-20.66%,2,1.587,,
959,Regions Cut By Slashes,65.00%,Medium,50.93%,38.20%,-20.61%,2,1.588,,
986,Interval List Intersections,65.30%,Medium,50.84%,38.20%,-20.45%,2,1.591,,
173,Binary Search Tree Iterator,53.30%,Medium,50.76%,38.20%,-20.33%,2,1.593,,
969,Pancake Sorting,65.00%,Medium,50.79%,38.20%,-20.37%,2,1.593,,
102,Binary Tree Level Order Traversal,52.20%,Medium,50.70%,38.20%,-20.23%,2,1.595,,
431,Encode N-ary Tree to Binary Tree,69.50%,Hard,63.18%,30.80%,-46.79%,3,1.596,,1
426,Convert Binary Search Tree to Sorted Doubly Linked List,56.90%,Medium,50.65%,38.20%,-20.15%,2,1.597,,1
531,Lonely Pixel I,58.40%,Medium,50.61%,38.20%,-20.08%,2,1.598,,1
62,Unique Paths,51.40%,Medium,50.49%,38.20%,-19.89%,2,1.602,,
1112,Highest Grade For Each Student,66.80%,Medium,50.49%,38.20%,-19.89%,2,1.602,Sql,1
582,Kill Process,59.00%,Medium,50.46%,38.20%,-19.84%,2,1.603,,1
59,Spiral Matrix II,51.30%,Medium,50.43%,38.20%,-19.80%,2,1.604,,
841,Keys and Rooms,62.70%,Medium,50.37%,38.20%,-19.69%,2,1.606,,
695,Max Area of Island,60.50%,Medium,50.31%,38.20%,-19.59%,2,1.608,,
877,Stone Game,63.10%,Medium,50.24%,38.20%,-19.48%,2,1.610,,
1193,Monthly Transactions I,67.60%,Medium,50.10%,38.20%,-19.26%,2,1.615,Sql,1
64,Minimum Path Sum,51.00%,Medium,50.06%,38.20%,-19.19%,2,1.616,,
1361,Validate Binary Tree Nodes,69.90%,Medium,49.94%,38.20%,-18.99%,2,1.620,,
626,Exchange Seats,59.00%,Medium,49.82%,38.20%,-18.80%,2,1.624,Sql,
1222,Queens That Can Attack the King,67.70%,Medium,49.78%,38.20%,-18.73%,2,1.625,,
241,Different Ways to Add Parentheses,53.30%,Medium,49.77%,38.20%,-18.71%,2,1.626,,
647,Palindromic Substrings,59.20%,Medium,49.71%,38.20%,-18.63%,2,1.627,,
540,Single Element in a Sorted Array,57.60%,Medium,49.68%,38.20%,-18.58%,2,1.628,,
1277,Count Square Submatrices with All Ones,68.40%,Medium,49.67%,38.20%,-18.56%,2,1.629,,
323,Number of Connected Components in an Undirected Graph,54.30%,Medium,49.56%,38.20%,-18.39%,2,1.632,,1
215,Kth Largest Element in an Array,52.50%,Medium,49.35%,38.20%,-18.04%,2,1.639,,
510,Inorder Successor in BST II,56.70%,Medium,49.22%,38.20%,-17.83%,2,1.643,,1
529,Minesweeper,57.00%,Medium,49.24%,38.20%,-17.87%,2,1.643,,
912,Sort an Array,62.60%,Medium,49.22%,38.20%,-17.84%,2,1.643,,
1123,Lowest Common Ancestor of Deepest Leaves,65.70%,Medium,49.23%,38.20%,-17.85%,2,1.643,,
508,Most Frequent Subtree Sum,56.60%,Medium,49.15%,38.20%,-17.72%,2,1.646,,
665,Non-decreasing Array,19.40%,Easy,9.65%,45.10%,64.58%,1,1.646,,
609,Find Duplicate File in System,58.00%,Medium,49.07%,38.20%,-17.59%,2,1.648,,
1195,Fizz Buzz Multithreaded,66.60%,Medium,49.07%,38.20%,-17.59%,2,1.648,Concurrency,
526,Beautiful Arrangement,56.70%,Medium,48.99%,38.20%,-17.45%,2,1.651,,
1061,Lexicographically Smallest Equivalent String,64.50%,Medium,48.94%,38.20%,-17.38%,2,1.652,,1
11,Container With Most Water,49.00%,Medium,48.84%,38.20%,-17.21%,2,1.656,,
1110,Delete Nodes And Return Forest,65.10%,Medium,48.82%,38.20%,-17.18%,2,1.656,,
199,Binary Tree Right Side View,51.70%,Medium,48.78%,38.20%,-17.12%,2,1.658,,
547,Friend Circles,56.80%,Medium,48.78%,38.20%,-17.12%,2,1.658,,
1101,The Earliest Moment When Everyone Become Friends,64.90%,Medium,48.75%,38.20%,-17.07%,2,1.659,,1
439,Ternary Expression Parser,55.10%,Medium,48.66%,38.20%,-16.93%,2,1.661,,1
612,Shortest Distance in a Plane,57.60%,Medium,48.62%,38.20%,-16.87%,2,1.663,Sql,1
287,Find the Duplicate Number,52.70%,Medium,48.49%,38.20%,-16.65%,2,1.667,,
96,Unique Binary Search Trees,49.70%,Medium,48.29%,38.20%,-16.33%,2,1.673,,
1043,Partition Array for Maximum Sum,63.60%,Medium,48.30%,38.20%,-16.35%,2,1.673,,
1130,Minimum Cost Tree From Leaf Values,64.80%,Medium,48.23%,38.20%,-16.22%,2,1.676,,
286,Walls and Gates,52.30%,Medium,48.11%,38.20%,-16.03%,2,1.679,,1
553,Optimal Division,56.20%,Medium,48.09%,38.20%,-16.00%,2,1.680,,
1214,Two Sum BSTs,65.90%,Medium,48.09%,38.20%,-16.01%,2,1.680,,1
24,Swap Nodes in Pairs,48.30%,Medium,47.95%,38.20%,-15.77%,2,1.685,,
635,Design Log Storage System,57.20%,Medium,47.89%,38.20%,-15.67%,2,1.687,,1
1026,Maximum Difference Between Node and Ancestor,62.90%,Medium,47.85%,38.20%,-15.62%,2,1.688,,
249,Group Shifted Strings,51.40%,Medium,47.75%,38.20%,-15.45%,2,1.691,,1
244,Shortest Word Distance II,51.20%,Medium,47.62%,38.20%,-15.24%,2,1.695,,1
348,Design Tic-Tac-Toe,52.70%,Medium,47.60%,38.20%,-15.20%,2,1.696,,1
998,Maximum Binary Tree II,62.10%,Medium,47.46%,38.20%,-14.99%,2,1.700,,
973,K Closest Points to Origin,61.70%,Medium,47.43%,38.20%,-14.93%,2,1.701,,
398,Random Pick Index,53.20%,Medium,47.36%,38.20%,-14.83%,2,1.703,,
250,Count Univalue Subtrees,51.00%,Medium,47.33%,38.20%,-14.78%,2,1.704,,1
328,Odd Even Linked List,52.10%,Medium,47.29%,38.20%,-14.71%,2,1.706,,
931,Minimum Falling Path Sum,60.90%,Medium,47.25%,38.20%,-14.64%,2,1.707,,
1264,Page Recommendations,65.80%,Medium,47.26%,38.20%,-14.66%,2,1.707,Sql,1
1310,XOR Queries of a Subarray,66.40%,Medium,47.19%,38.20%,-14.54%,2,1.709,,
289,Game of Life,51.40%,Medium,47.16%,38.20%,-14.50%,2,1.710,,
489,Robot Room Cleaner,67.70%,Hard,60.53%,30.80%,-42.96%,3,1.711,,1
573,Squirrel Simulation,55.30%,Medium,46.90%,38.20%,-14.07%,2,1.719,,1
1338,Reduce Array Size to The Half,66.50%,Medium,46.88%,38.20%,-14.04%,2,1.719,,
378,Kth Smallest Element in a Sorted Matrix,52.30%,Medium,46.76%,38.20%,-13.84%,2,1.723,,
865,Smallest Subtree with all the Deepest Nodes,59.40%,Medium,46.71%,38.20%,-13.78%,2,1.724,,
503,Next Greater Element II,54.00%,Medium,46.62%,38.20%,-13.63%,2,1.727,,
89,Gray Code,47.90%,Medium,46.59%,38.20%,-13.58%,2,1.728,,
421,Maximum XOR of Two Numbers in an Array,52.70%,Medium,46.53%,38.20%,-13.47%,2,1.731,,
137,Single Number II,48.50%,Medium,46.49%,38.20%,-13.42%,2,1.732,,
712,Minimum ASCII Delete Sum for Two Strings,56.90%,Medium,46.46%,38.20%,-13.36%,2,1.733,,
462,Minimum Moves to Equal Array Elements II,53.20%,Medium,46.42%,38.20%,-13.31%,2,1.734,,
856,Score of Parentheses,58.90%,Medium,46.35%,38.20%,-13.18%,2,1.736,,
565,Array Nesting,54.60%,Medium,46.31%,38.20%,-13.13%,2,1.737,,
159,Longest Substring with At Most Two Distinct Characters,48.60%,Medium,46.27%,38.20%,-13.06%,2,1.739,,1
384,Shuffle an Array,51.90%,Medium,46.27%,38.20%,-13.06%,2,1.739,,
445,Add Two Numbers II,52.80%,Medium,46.27%,38.20%,-13.06%,2,1.739,,
1286,Iterator for Combination,65.10%,Medium,46.24%,38.20%,-13.01%,2,1.740,,
341,Flatten Nested List Iterator,51.20%,Medium,46.20%,38.20%,-12.94%,2,1.741,,
36,Valid Sudoku,46.70%,Medium,46.17%,38.20%,-12.90%,2,1.742,,
1256,Encode Number,64.50%,Medium,46.08%,38.20%,-12.75%,2,1.745,,1
320,Generalized Abbreviation,50.70%,Medium,46.01%,38.20%,-12.63%,2,1.747,,1
1087,Brace Expansion,61.90%,Medium,45.96%,38.20%,-12.55%,2,1.749,,1
495,Teemo Attacking,53.20%,Medium,45.94%,38.20%,-12.52%,2,1.750,,
454,4Sum II,52.30%,Medium,45.64%,38.20%,-12.04%,2,1.759,,
1219,Path with Maximum Gold,63.50%,Medium,45.62%,38.20%,-12.01%,2,1.760,,
1120,Maximum Average Subtree,62.00%,Medium,45.57%,38.20%,-11.93%,2,1.761,,1
318,Maximum Product of Word Lengths,50.20%,Medium,45.54%,38.20%,-11.87%,2,1.763,,
16,3Sum Closest,45.70%,Medium,45.47%,38.20%,-11.76%,2,1.765,,
382,Linked List Random Node,51.00%,Medium,45.40%,38.20%,-11.65%,2,1.767,,
648,Replace Words,54.90%,Medium,45.40%,38.20%,-11.64%,2,1.767,,
684,Redundant Connection,55.30%,Medium,45.27%,38.20%,-11.44%,2,1.771,,
1236,Web Crawler,63.40%,Medium,45.27%,38.20%,-11.44%,2,1.771,,1
40,Combination Sum II,45.70%,Medium,45.11%,38.20%,-11.19%,2,1.776,,
789,Escape The Ghosts,56.70%,Medium,45.13%,38.20%,-11.21%,2,1.776,,
294,Flip Game II,49.40%,Medium,45.09%,38.20%,-11.15%,2,1.777,,1
946,Validate Stack Sequences,58.80%,Medium,44.93%,38.20%,-10.88%,2,1.782,,
114,Flatten Binary Tree to Linked List,46.50%,Medium,44.83%,38.20%,-10.72%,2,1.786,,
337,House Robber III,49.70%,Medium,44.76%,38.20%,-10.61%,2,1.788,,
17,Letter Combinations of a Phone Number,44.90%,Medium,44.65%,38.20%,-10.44%,2,1.791,,
666,Path Sum IV,54.30%,Medium,44.53%,38.20%,-10.25%,2,1.795,,1
1164,Product Price at a Given Date,61.60%,Medium,44.53%,38.20%,-10.24%,2,1.795,Sql,1
1167,Minimum Cost to Connect Sticks,61.60%,Medium,44.48%,38.20%,-10.17%,2,1.797,,1
817,Linked List Components,56.40%,Medium,44.42%,38.20%,-10.06%,2,1.799,,
1072,Flip Columns For Maximum Number of Equal Rows,60.10%,Medium,44.38%,38.20%,-10.00%,2,1.800,,
1016,Binary String With Substrings Representing 1 To N,59.20%,Medium,44.30%,38.20%,-9.87%,2,1.803,,
105,Construct Binary Tree from Preorder and Inorder Traversal,45.80%,Medium,44.26%,38.20%,-9.81%,2,1.804,,
343,Integer Break,49.30%,Medium,44.27%,38.20%,-9.82%,2,1.804,,
694,Number of Distinct Islands,54.40%,Medium,44.22%,38.20%,-9.74%,2,1.805,,1
